MeasurementMode,DateTimeLocal,DateTimeUTC,DateTimeUTCISO,Millisecond (ms),EsRoll (?),EsPitch (?),Es305 (?W/(cm? nm)),Es340 (?W/(cm? nm)),Es380 (?W/(cm? nm)),Es412 (?W/(cm? nm)),Es443 (?W/(cm? nm)),Es510 (?W/(cm? nm)),Es610 (?W/(cm? nm)),Es625 (?W/(cm? nm)),Es665 (?W/(cm? nm)),Es694 (?W/(cm? nm)),Es750 (?W/(cm? nm)),Es765 (?W/(cm? nm)),Es875 (?W/(cm? nm)),Es940 (?W/(cm? nm)),Es1020 (?W/(cm? nm)),Es1245 (?W/(cm? nm)),Es1550 (?W/(cm? nm)),Es1640 (?W/(cm? nm)),Es0 (?W/(cm? nm)),EsTemp (?C),BioShadeAngle (?),BioShadeMode,SolarAzimuthAngle (?),SolarZenithAngle (?),Es305_corr (?W/(cm? nm))
"3",06/02/2018 15:00:06,"2018-06-02 15:00:06","2018-06-02 15:00:06.875",875,-1.46793,0.3494712,4.797213,55.28647,71.04251,124.799,140.5763,158.5211,135.5975,134.3447,131.1936,115.4248,110.0478,71.08731,80.82317,32.48052,60.97818,38.80701,24.0139,19.54348,2720.974,39.84203,10.43437,"T",282.8352,68.52353,4.797213
"3",06/02/2018 15:00:06,"2018-06-02 15:00:06","2018-06-02 15:00:06.940",940,-1.18828,0.5591593,4.796408,55.28549,71.0656,124.7857,140.5904,158.5595,135.6149,134.3868,131.2293,115.4497,110.0727,71.10033,80.84892,32.49097,61.00365,38.82009,24.02298,19.55059,2721.545,39.85134,10.78594,"T",282.8352,68.52353,4.796408
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.006",6,-1.398015,0.6290568,4.796242,55.26749,71.03053,124.7774,140.5576,158.5258,135.5859,134.3406,131.1911,115.4235,110.0517,71.0891,80.83223,32.48435,60.98756,38.81249,24.01989,19.54651,2720.906,39.85628,11.1375,"T",282.8352,68.52353,4.796242
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.070",70,-1.46793,0.6989553,4.792932,55.24953,71.00869,124.7305,140.5428,158.4964,135.5667,134.3184,131.1619,115.4093,110.0363,71.07826,80.81698,32.47741,60.97764,38.80689,24.01932,19.54386,2720.509,39.84244,11.48906,"T",282.8352,68.52353,4.792932
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.136",136,-1.46793,0.6989553,4.794751,55.24878,71.02084,124.7329,140.5457,158.4968,135.5824,134.3638,131.2002,115.4326,110.0603,71.09599,80.8527,32.49174,61.00231,38.82213,24.02208,19.55212,2720.468,39.85824,11.84062,"T",282.8352,68.52353,4.794751
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.202",202,-1.46793,0.8387555,4.79264,55.23547,70.98475,124.7187,140.5364,158.5019,135.5812,134.3367,131.1923,115.4305,110.0577,71.1013,80.8448,32.48837,61.0011,38.82314,24.02579,19.55235,2720.95,39.84033,12.19219,"T",282.8352,68.52353,4.79264
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.272",272,-1.25819,0.9086576,4.789746,55.23117,70.99578,124.7337,140.5335,158.5073,135.5949,134.3514,131.2073,115.4443,110.0777,71.11089,80.85991,32.49545,61.01336,38.83052,24.03227,19.5559,2721.066,39.84583,12.54375,"T",282.8352,68.52353,4.789746
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.333",333,-1.25819,0.9785607,4.791698,55.22404,70.98583,124.7418,140.5569,158.5293,135.6149,134.3797,131.2199,115.4609,110.0968,71.12196,80.87604,32.50214,61.02456,38.83932,24.03838,19.56074,2721.62,39.83919,12.89531,"T",282.8352,68.52353,4.791698
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.395",395,-1.398015,1.048466,4.789153,55.20509,70.96947,124.7038,140.5119,158.5146,135.6105,134.3757,131.2284,115.4606,110.0988,71.12817,80.88504,32.5058,61.03526,38.84677,24.03974,19.56394,2721.533,39.85017,13.24687,"T",282.8374,68.52706,4.789153
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.464",464,-1.328101,1.048466,4.788423,55.20441,70.97783,124.7244,140.5178,158.5449,135.6485,134.4178,131.2617,115.4983,110.1433,71.15611,80.91383,32.51509,61.06219,38.86134,24.05019,19.57159,2722.271,39.84757,13.59844,"T",282.8374,68.52706,4.788423
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.529",529,-1.25819,1.048466,4.783751,55.16924,70.92434,124.6304,140.4652,158.4242,135.5571,134.3139,131.1842,115.4206,110.0751,71.11106,80.86851,32.49751,61.01952,38.84208,24.03668,19.56215,2720.234,39.84281,13.95,"T",282.8374,68.52706,4.783751
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.594",594,-1.398015,1.18828,4.783418,55.14086,70.90292,124.5907,140.4085,158.3859,135.5217,134.2864,131.1388,115.3925,110.047,71.09664,80.84822,32.49203,61.01158,38.83113,24.03228,19.557,2719.965,39.84348,14.30156,"T",282.8374,68.52706,4.783418
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.666",666,-1.18828,1.25819,4.783577,55.13047,70.90421,124.603,140.3946,158.4025,135.5411,134.3055,131.1667,115.4141,110.0748,71.11574,80.86679,32.50032,61.03112,38.84549,24.04033,19.56328,2720.55,39.85331,14.65312,"T",282.8374,68.52706,4.783577
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.725",725,-1.328101,1.25819,4.780184,55.10834,70.8705,124.5207,140.3651,158.3619,135.5113,134.2773,131.1327,115.3899,110.0523,71.10394,80.85722,32.49627,61.02121,38.84006,24.03652,19.56113,2719.892,39.83868,15.00469,"T",282.8374,68.52706,4.780184
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.790",790,-1.46793,1.18828,4.780738,55.08844,70.84899,124.4901,140.333,158.3386,135.5003,134.2655,131.1341,115.3824,110.0448,71.10561,80.86198,32.49916,61.02681,38.84314,24.03815,19.5631,2719.904,39.85419,15.35625,"T",282.8374,68.52706,4.780738
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.862",862,-1.398015,1.18828,4.778582,55.06954,70.82291,124.4693,140.2677,158.3071,135.48,134.2458,131.1064,115.3688,110.0415,71.10147,80.85392,32.49409,61.02004,38.8386,24.0365,19.56096,2719.043,39.8373,15.70781,"T",282.8374,68.52706,4.778582
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.922",922,-1.25819,1.25819,4.776278,55.05581,70.79433,124.4282,140.2508,158.2835,135.4669,134.2323,131.0907,115.3645,110.0393,71.09848,80.85199,32.49359,61.02038,38.84012,24.03692,19.56181,2718.806,39.85669,16.05938,"T",282.8374,68.52706,4.776278
"3",06/02/2018 15:00:07,"2018-06-02 15:00:07","2018-06-02 15:00:07.987",987,-1.048466,1.25819,4.772122,55.00902,70.74123,124.3339,140.1283,158.1679,135.3734,134.146,131.0099,115.2898,109.9729,71.05465,80.80833,32.47694,60.9883,38.81913,24.0235,19.55121,2717.171,39.86303,16.41094,"T",282.8374,68.52706,4.772122
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.053",53,-0.9785607,1.25819,4.772269,54.99508,70.73807,124.3006,140.1472,158.1739,135.3883,134.1622,131.0267,115.308,109.9879,71.06997,80.82453,32.48198,61.00388,38.82872,24.02926,19.5561,2717.628,39.86044,16.7625,"T",282.8374,68.52706,4.772269
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.118",118,-1.048466,1.18828,4.766885,54.95271,70.67959,124.2481,140.0251,158.067,135.299,134.0809,130.9514,115.2364,109.9282,71.03323,80.78053,32.46444,60.97237,38.81028,24.01739,19.54663,2716.058,39.86407,17.11406,"T",282.8374,68.52706,4.766885
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.184",184,-1.118372,1.048466,4.768853,54.95037,70.68792,124.2616,140.0663,158.1229,135.3602,134.1322,131.0097,115.2896,109.9831,71.06874,80.82386,32.48447,61.00517,38.83131,24.03198,19.55803,2716.938,39.82849,17.46563,"T",282.8374,68.52706,4.768853
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.249",249,-1.048466,1.118372,4.765168,54.91474,70.66135,124.212,140.0499,158.0544,135.3116,134.0858,130.9537,115.2493,109.9497,71.04564,80.80089,32.47578,60.98561,38.81888,24.02426,19.5511,2715.807,39.85902,17.81719,"T",282.8374,68.52706,4.765168
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.314",314,-1.048466,1.048466,4.763021,54.87687,70.60664,124.1101,139.952,157.979,135.2484,134.0228,130.8935,115.1965,109.9021,71.02382,80.76968,32.46515,60.96671,38.8061,24.01609,19.54466,2714.582,39.85129,18.16875,"T",282.8374,68.52706,4.763021
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.380",380,-0.9785607,0.9785607,4.760707,54.84683,70.575,124.0789,139.8853,157.9186,135.1985,133.9745,130.8563,115.1616,109.8694,71.00398,80.74902,32.45625,60.95492,38.80016,24.01307,19.54135,2714.11,39.8396,18.52031,"T",282.8374,68.52706,4.760707
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.445",445,-0.9785607,0.8387555,4.759419,54.81973,70.54087,124.0346,139.8468,157.8751,135.1774,133.9573,130.8337,115.1446,109.8603,70.99706,80.74388,32.45595,60.9507,38.79684,24.00925,19.53976,2713.898,39.84849,18.87188,"T",282.8396,68.53056,4.759419
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.508",508,-1.118372,0.6989553,4.756564,54.79536,70.52271,123.9952,139.8165,157.8764,135.167,133.9538,130.8273,115.1398,109.8604,70.99943,80.75201,32.46236,60.95471,38.80238,24.01477,19.54161,2713.745,39.85266,19.22344,"T",282.8396,68.53056,4.756564
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.575",575,-1.118372,0.6290568,4.753831,54.75067,70.46983,123.907,139.7234,157.7588,135.0716,133.8564,130.7409,115.0647,109.7941,70.9586,80.70235,32.4408,60.9184,38.77804,23.99881,19.53031,2711.594,39.85352,19.575,"T",282.8396,68.53056,4.753831
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.641",641,-0.9086576,0.7688549,4.750197,54.73677,70.45147,123.8966,139.7164,157.7706,135.0944,133.8798,130.7592,115.0881,109.8182,70.97663,80.72134,32.4504,60.9376,38.78922,24.0061,19.53594,2712.46,39.84551,19.92656,"T",282.8396,68.53056,4.750197
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.708",708,-0.8387555,0.7688549,4.746749,54.6983,70.4054,123.7888,139.6439,157.6799,135.028,133.8135,130.6999,115.0312,109.7767,70.9461,80.6918,32.43984,60.91345,38.77502,23.99731,19.529,2711.045,39.8733,20.27813,"T",282.8396,68.53056,4.746749
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.771",771,-0.9086576,0.6290568,4.745486,54.67134,70.37675,123.7897,139.5569,157.6432,135.0116,133.7936,130.6897,115.018,109.7672,70.93829,80.68813,32.43456,60.91254,38.77419,23.99744,19.52957,2710.733,39.85521,20.62969,"T",282.8396,68.53056,4.745486
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.836",836,-1.118372,0.4193665,4.743124,54.64148,70.34093,123.7368,139.5181,157.5943,134.9859,133.7733,130.6673,115.0052,109.755,70.93587,80.6882,32.43482,60.91292,38.77577,23.99548,19.52788,2709.838,39.85198,20.98125,"T",282.8396,68.53056,4.743124
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.903",903,-1.118372,0.3494712,4.740587,54.59058,70.29214,123.6462,139.4503,157.5051,134.9007,133.6933,130.5943,114.9375,109.6968,70.89609,80.6542,32.4235,60.88866,38.76043,23.98401,19.51974,2707.939,39.85861,21.33281,"T",282.8396,68.53056,4.740587
"3",06/02/2018 15:00:08,"2018-06-02 15:00:08","2018-06-02 15:00:08.969",969,-0.9086576,0.3494712,4.737027,54.56485,70.2612,123.6052,139.415,157.4922,134.9037,133.6968,130.5891,114.9456,109.7073,70.90356,80.6574,32.42656,60.88845,38.76068,23.98799,19.52168,2708.621,39.87729,21.68438,"T",282.8396,68.53056,4.737027
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.031",31,-0.7688549,0.3494712,4.732816,54.5309,70.22477,123.5688,139.3496,157.4293,134.8659,133.6571,130.5584,114.9151,109.6848,70.89471,80.64836,32.42293,60.88277,38.75827,23.985,19.51973,2707.596,39.85085,22.03594,"T",282.8396,68.53056,4.732816
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.100",100,-0.7688549,0.2096819,4.729826,54.48773,70.1711,123.4702,139.271,157.3489,134.7894,133.585,130.4878,114.8553,109.6305,70.86031,80.61729,32.40771,60.86039,38.74411,23.97355,19.51172,2706.081,39.86997,22.3875,"T",282.8396,68.53056,4.729826
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.170",170,-0.9086576,0.06989381,4.726327,54.44074,70.12537,123.3608,139.181,157.2581,134.7235,133.5137,130.4207,114.7931,109.5787,70.82693,80.57975,32.39524,60.83593,38.72649,23.96328,19.50369,2704.562,39.86752,22.73906,"T",282.8396,68.53056,4.726327
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.230",230,-0.9086576,0,4.72319,54.40823,70.0814,123.3232,139.1184,157.2008,134.6864,133.4783,130.3861,114.7737,109.5658,70.81577,80.56791,32.3921,60.82433,38.72113,23.96108,19.50047,2704.259,39.86893,23.09063,"T",282.8396,68.53056,4.72319
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.302",302,-0.8387555,0,4.718332,54.37324,70.04189,123.2475,139.1048,157.1466,134.6458,133.4467,130.3562,114.7395,109.5423,70.80177,80.55891,32.38961,60.81953,38.71628,23.95718,19.49863,2703.367,39.86126,23.44219,"T",282.8396,68.53056,4.718332
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.361",361,-0.8387555,0,4.715598,54.32325,69.99126,123.177,138.9767,157.0584,134.5755,133.3688,130.2719,114.6829,109.4892,70.77467,80.51479,32.37548,60.79126,38.69984,23.94788,19.48919,2701.69,39.87061,23.79375,"T",282.8396,68.53056,4.715598
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.427",427,-0.7688549,0,4.71407,54.28042,69.94205,123.1006,138.8745,156.9752,134.5078,133.3074,130.2261,114.6297,109.447,70.74725,80.49407,32.36353,60.77456,38.68955,23.93944,19.48343,2700.505,39.84724,24.14531,"T",282.8396,68.53056,4.71407
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.489",489,-0.7688549,-0.06989381,4.710432,54.24141,69.8935,123.0111,138.8358,156.9114,134.4707,133.2657,130.1811,114.6018,109.4254,70.72884,80.47139,32.35723,60.75913,38.67849,23.93627,19.47919,2700.439,39.86608,24.49688,"T",282.8417,68.53402,4.710432
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.558",558,-0.7688549,-0.2096819,4.707325,54.20055,69.85397,122.9661,138.7603,156.8503,134.4339,133.2352,130.1519,114.5687,109.4031,70.71827,80.46554,32.35464,60.75339,38.67759,23.93268,19.47796,2699.499,39.86234,24.84844,"T",282.8417,68.53402,4.707325
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.623",623,-0.8387555,-0.2096819,4.705276,54.17012,69.81316,122.9336,138.7003,156.8184,134.4093,133.2117,130.1378,114.5585,109.397,70.71074,80.45665,32.35468,60.75485,38.67369,23.93306,19.47825,2699.196,39.85183,25.2,"T",282.8417,68.53402,4.705276
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.694",694,-0.8387555,-0.2096819,4.698512,54.10776,69.74959,122.8027,138.5665,156.6798,134.2947,133.098,130.0301,114.4677,109.31,70.65887,80.39737,32.32952,60.70668,38.64641,23.91743,19.46354,2696.784,39.85931,25.55156,"T",282.8417,68.53402,4.698512
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.754",754,-0.7688549,-0.2096819,4.695109,54.0792,69.71552,122.7692,138.542,156.6662,134.2861,133.0901,130.0179,114.4591,109.3068,70.66441,80.40121,32.3315,60.7143,38.65173,23.91671,19.46464,2696.373,39.87068,25.90313,"T",282.8417,68.53402,4.695109
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.826",826,-0.8387555,-0.2795763,4.693317,54.05198,69.68954,122.6834,138.524,156.6584,134.2989,133.0969,130.0289,114.4689,109.3254,70.67029,80.41582,32.34137,60.72491,38.65784,23.92468,19.46848,2696.813,39.8682,26.25469,"T",282.8417,68.53402,4.693317
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.885",885,-0.9086576,-0.3494712,4.689495,54.01811,69.65453,122.6483,138.4607,156.603,134.2537,133.064,129.9929,114.4376,109.3003,70.65915,80.40411,32.33547,60.71542,38.65312,23.9194,19.46572,2696.003,39.87678,26.60625,"T",282.8417,68.53402,4.689495
"3",06/02/2018 15:00:09,"2018-06-02 15:00:09","2018-06-02 15:00:09.950",950,-0.8387555,-0.4193665,4.685313,53.98603,69.62695,122.6438,138.4408,156.5744,134.2378,133.039,129.9751,114.4273,109.2961,70.65217,80.40467,32.3361,60.71674,38.65256,23.91844,19.46527,2695.944,39.84999,26.95781,"T",282.8417,68.53402,4.685313
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.016",16,-0.9785607,-0.4193665,4.682285,53.94175,69.57508,122.5392,138.3313,156.4987,134.1696,132.9778,129.9107,114.3756,109.2481,70.61961,80.37168,32.32907,60.69451,38.6366,23.91022,19.45905,2694.725,39.83995,27.30938,"T",282.8417,68.53402,4.682285
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.080",80,-0.9086576,-0.4892626,4.679596,53.90231,69.53637,122.4774,138.2661,156.4464,134.1341,132.9509,129.8887,114.3534,109.2289,70.61137,80.35944,32.3243,60.68619,38.63304,23.90672,19.45709,2694.016,39.87103,27.66094,"T",282.8417,68.53402,4.679596
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.147",147,-0.8387555,-0.5591593,4.674613,53.86153,69.50199,122.4146,138.234,156.3987,134.1181,132.9119,129.8577,114.3254,109.2204,70.60802,80.35387,32.31479,60.67933,38.63266,23.90721,19.45489,2693.121,39.84326,28.0125,"T",282.8417,68.53402,4.674613
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.216",216,-0.7688549,-0.5591593,4.672835,53.82116,69.46156,122.3442,138.2051,156.3504,134.0796,132.8889,129.8291,114.3065,109.1997,70.58916,80.34325,32.31459,60.67423,38.62634,23.90414,19.45403,2692.529,39.85631,28.36406,"T",282.8417,68.53402,4.672835
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.278",278,-0.8387555,-0.6290568,4.668694,53.79025,69.41602,122.3138,138.155,156.3174,134.049,132.8642,129.8065,114.2867,109.1847,70.58618,80.33653,32.31283,60.67269,38.62557,23.90215,19.45243,2692.357,39.85238,28.71563,"T",282.8417,68.53402,4.668694
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.342",342,-0.9785607,-0.6290568,4.664641,53.75452,69.38385,122.2776,138.1067,156.2739,134.0243,132.8432,129.7866,114.2651,109.1739,70.57492,80.33125,32.31028,60.66624,38.62219,23.90245,19.45128,2691.725,39.85753,29.06719,"T",282.8417,68.53402,4.664641
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.408",408,-0.9785607,-0.6290568,4.662568,53.72699,69.37447,122.2575,138.0969,156.2689,134.028,132.8448,129.7968,114.2747,109.1855,70.58488,80.33968,32.3136,60.67485,38.63085,23.90466,19.45454,2691.844,39.86594,29.41875,"T",282.8417,68.53402,4.662568
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.474",474,-0.9785607,-0.6989553,4.659889,53.68434,69.32254,122.1785,138.0235,156.1947,133.9688,132.7953,129.7391,114.2254,109.1435,70.55732,80.31215,32.30079,60.65579,38.61714,23.89588,19.44828,2690.733,39.86981,29.77031,"T",282.8417,68.53402,4.659889
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.539",539,-0.9785607,-0.6989553,4.657588,53.65507,69.2972,122.1443,138.0008,156.1712,133.9635,132.778,129.7321,114.2191,109.1411,70.55689,80.31305,32.29972,60.65745,38.61764,23.89612,19.44926,2690.281,39.8748,30.12188,"T",282.8439,68.53753,4.657588
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.611",611,-1.048466,-0.6989553,4.653032,53.6315,69.28253,122.1529,137.9819,156.1943,133.986,132.8016,129.755,114.2442,109.1694,70.57963,80.34022,32.3109,60.67661,38.63108,23.90372,19.45471,2691.454,39.85539,30.47344,"T",282.8439,68.53753,4.653032
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.671",671,-1.118372,-0.7688549,4.650657,53.59843,69.25323,122.1226,137.9459,156.1582,133.9639,132.7871,129.7379,114.2204,109.1561,70.56815,80.3304,32.30867,60.67328,38.62938,23.90416,19.45329,2691,39.8693,30.825,"T",282.8439,68.53753,4.650657
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.736",736,-1.25819,-0.6290568,4.64926,53.56969,69.21757,122.0625,137.899,156.1304,133.9431,132.7681,129.7202,114.2115,109.1504,70.56378,80.32943,32.30495,60.66996,38.62708,23.90462,19.4533,2690.581,39.87167,31.17656,"T",282.8439,68.53753,4.64926
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.799",799,-1.25819,-0.6989553,4.644735,53.54387,69.20283,122.0411,137.8951,156.1307,133.9531,132.7666,129.7257,114.2221,109.1673,70.5684,80.33576,32.30922,60.67852,38.63332,23.90744,19.45708,2690.196,39.87011,31.52813,"T",282.8439,68.53753,4.644735
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.870",870,-1.25819,-0.7688549,4.641294,53.5059,69.1624,121.9789,137.8218,156.0672,133.9078,132.7318,129.6881,114.1886,109.1378,70.5581,80.32291,32.30069,60.66768,38.62979,23.9034,19.45364,2689.566,39.86754,31.87969,"T",282.8439,68.53753,4.641294
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.932",932,-1.25819,-0.6989553,4.637682,53.48016,69.14316,121.964,137.8234,156.0683,133.9113,132.7355,129.6915,114.1921,109.143,70.55936,80.3308,32.30355,60.67585,38.62966,23.90516,19.45632,2689.158,39.87016,32.23125,"T",282.8439,68.53753,4.637682
"3",06/02/2018 15:00:10,"2018-06-02 15:00:10","2018-06-02 15:00:10.997",997,-1.18828,-0.6989553,4.637592,53.44731,69.12257,121.9205,137.7833,156.0321,133.8953,132.715,129.6777,114.1829,109.1361,70.55203,80.326,32.30209,60.67456,38.63344,23.90717,19.45679,2689.422,39.86327,32.58281,"T",282.8439,68.53753,4.637592
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.069",69,-1.328101,-0.6989553,4.633529,53.41286,69.08052,121.894,137.7261,155.9981,133.8726,132.692,129.6555,114.161,109.1218,70.54443,80.31861,32.30136,60.67179,38.62899,23.90378,19.45464,2689.025,39.8614,32.93438,"T",282.8439,68.53753,4.633529
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.132",132,-1.46793,-0.6290568,4.630206,53.39403,69.06646,121.8736,137.7229,156.0138,133.8964,132.7228,129.6849,114.1895,109.1527,70.56332,80.3401,32.30977,60.6887,38.64083,23.91128,19.46176,2689.313,39.8758,33.28594,"T",282.8439,68.53753,4.630206
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.194",194,-1.46793,-0.6290568,4.629825,53.36796,69.04681,121.8379,137.7054,155.999,133.8872,132.7078,129.6819,114.1895,109.1543,70.56301,80.34295,32.30977,60.69459,38.64611,23.91258,19.46402,2689.146,39.88039,33.6375,"T",282.8439,68.53753,4.629825
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.259",259,-1.328101,-0.5591593,4.625444,53.31982,68.98462,121.7537,137.6141,155.908,133.8133,132.6485,129.6105,114.1217,109.0972,70.53806,80.30873,32.29346,60.66787,38.62826,23.90365,19.45499,2687.862,39.88098,33.98906,"T",282.8439,68.53753,4.625444
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.325",325,-1.328101,-0.4892626,4.619446,53.31052,69.00695,121.7751,137.6594,155.9813,133.8831,132.7051,129.6764,114.1899,109.1649,70.5752,80.35458,32.3141,60.70658,38.65368,23.9202,19.46777,2689.105,39.87571,34.34063,"T",282.8439,68.53753,4.619446
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.388",388,-1.398015,-0.4892626,4.617311,53.2709,68.95374,121.7181,137.5858,155.9155,133.8308,132.649,129.6285,114.145,109.1293,70.54659,80.33015,32.30661,60.69096,38.64248,23.91385,19.46303,2688.017,39.87514,34.69219,"T",282.8439,68.53753,4.617311
"3",06/02/2018 15:00:11,"2018-06-02 15:00:11","2018-06-02 15:00:11.461",461,-1.537848,-0.5591593,4.614241,53.241,68.92939,121.6578,137.5405,155.8777,133.8191,132.6382,129.617,114.1341,109.1233,70.54532,80.32935,32.30073,60.69031,38.64344,23.91441,19.46363,2687.535,39.86333,35.04375,"T",282.8439,68.53753,4.614241
