#Wavelength,Es305,Es340,Es380,Es412,Es443,Es510,Es610,Es625,Es665,Es694,Es750,Es765,Es875,Es940,Es1020,Es1245,Es1550,Es1640,Es0
713.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946797844
714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947658481
714.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948512378
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949359408
715.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95019946
716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951032432
716.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951858239
717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952676806
717.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953488066
718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954291963
718.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955088445
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955877465
719.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956658981
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957432956
720.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958199354
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95895814
721.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959709288
722,0,0,0,0,0,0,0,0,0,0,9.80E-05,9.00E-06,0,0,0,0,0,0,0.960452776
722.5,0,0,0,0,0,0,0,0,0,0,0.000108,1.80E-05,0,0,0,0,0,0,0.961188589
723,0,0,0,0,0,0,0,0,0,0,0.000174,2.80E-05,0,0,0,0,0,0,0.961916713
723.5,0,0,0,0,0,0,0,0,0,0,0.000326,4.00E-05,0,0,0,0,0,0,0.962637141
724,0,0,0,0,0,0,0,0,0,0,0.000459,8.00E-05,0,0,0,0,0,0,0.963349874
724.5,0,0,0,0,0,0,0,0,0,0,0.000462,0.000161,0,0,0,0,0,0,0.964054915
725,0,0,0,0,0,0,0,0,0,0,0.000453,0.000135,0,0,0,0,0,0,0.964752273
725.5,0,0,0,0,0,0,0,0,0,0,0.000459,7.30E-05,0,0,0,0,0,0,0.965441964
726,0,0,0,0,0,0,0,0,0,0,0.000408,0.000128,0,0,0,0,0,0,0.966124007
726.5,0,0,0,0,0,0,0,0,0,0,0.000326,0.000488,0,0,0,0,0,0,0.966798429
727,0,0,0,0,0,0,0,0,0,0,0.000279,0.000448,0,0,0,0,0,0,0.967465263
727.5,0,0,0,0,0,0,0,0,0,0,0.00026,0.000116,0,0,0,0,0,0,0.968124543
728,0,0,0,0,0,0,0,0,0,0,0.000229,8.00E-05,0,0,0,0,0,0,0.968776306
728.5,0,0,0,0,0,0,0,0,0,0,0.000201,0.000199,0,0,0,0,0,0,0.96942059
729,0,0,0,0,0,0,0,0,0,0,0.000223,0.000421,0,0,0,0,0,0,0.970057437
729.5,0,0,0,0,0,0,0,0,0,0,0.000299,0.000498,0,0,0,0,0,0,0.970686894
730,0,0,0,0,0,0,0,0,0,0,0.000367,0.000527,0,0,0,0,0,0,0.971309009
730.5,0,0,0,0,0,0,0,0,0,0,0.000372,0.00059,0,0,0,0,0,0,0.971923832
731,0,0,0,0,0,0,0,0,0,0,0.000335,0.00063,0,0,0,0,0,0,0.972531413
731.5,0,0,0,0,0,0,0,0,0,0,0.000307,0.000631,0,0,0,0,0,0,0.973131807
732,0,0,0,0,0,0,0,0,0,0,0.000347,0.000634,0,0,0,0,0,0,0.973725071
732.5,0,0,0,0,0,0,0,0,0,0,0.000483,0.000689,0,0,0,0,0,0,0.974311271
733,0,0,0,0,0,0,0,0,0,0,0.000679,0.000863,0,0,0,0,0,0,0.974890481
733.5,0,0,0,0,0,0,0,0,0,0,0.000868,0.001083,0,0,0,0,0,0,0.975462786
734,0,0,0,0,0,0,0,0,0,0,0.000989,0.000981,0,0,0,0,0,0,0.976028277
734.5,0,0,0,0,0,0,0,0,0,0,0.001061,0.000725,0,0,0,0,0,0,0.976587047
735,0,0,0,0,0,0,0,0,0,0,0.001209,0.000738,0,0,0,0,0,0,0.977139191
735.5,0,0,0,0,0,0,0,0,0,0,0.001471,0.001,0,0,0,0,0,0,0.977684793
736,0,0,0,0,0,0,0,0,0,0,0.001722,0.001052,0,0,0,0,0,0,0.978223928
736.5,0,0,0,0,0,0,0,0,0,0,0.001904,0.000852,0,0,0,0,0,0,0.978756655
737,0,0,0,0,0,0,0,0,0,0,0.002114,0.000849,0,0,0,0,0,0,0.979283017
737.5,0,0,0,0,0,0,0,0,0,0,0.002503,0.00106,0,0,0,0,0,0,0.979803046
738,0,0,0,0,0,0,0,0,0,0,0.003387,0.001116,0,0,0,0,0,0,0.980316758
738.5,0,0,0,0,0,0,0,0,0,0,0.005321,0.000955,0,0,0,0,0,0,0.980824162
739,0,0,0,0,0,0,0,0,0,0,0.009205,0.000886,0,0,0,0,0,0,0.981325262
739.5,0,0,0,0,0,0,0,0,0,0,0.016661,0.000958,0,0,0,0,0,0,0.981820055
740,0,0,0,0,0,0,0,0,0,0,0.030134,0.001065,0,0,0,0,0,0,0.982308537
740.5,0,0,0,0,0,0,0,0,0,0,0.053959,0.001157,0,0,0,0,0,0,0.982790703
741,0,0,0,0,0,0,0,0,0,0,0.09785,0.00124,0,0,0,0,0,0,0.983266552
741.5,0,0,0,0,0,0,0,0,0,0,0.172809,0.001245,0,0,0,0,0,0,0.983736087
742,0,0,0,0,0,0,0,0,0,0,0.270028,0.001051,0,0,0,0,0,0,0.98419931
742.5,0,0,0,0,0,0,0,0,0,0,0.368228,0.000834,0,0,0,0,0,0,0.984656231
743,0,0,0,0,0,0,0,0,0,0,0.467852,0.000856,0,0,0,0,0,0,0.985106854
743.5,0,0,0,0,0,0,0,0,0,0,0.568028,0.001113,0,0,0,0,0,0,0.985551188
744,0,0,0,0,0,0,0,0,0,0,0.650132,0.00131,0,0,0,0,0,0,0.985989238
744.5,0,0,0,0,0,0,0,0,0,0,0.706998,0.001311,0,0,0,0,0,0,0.986421005
745,0,0,0,0,0,0,0,0,0,0,0.751757,0.001344,0,0,0,0,0,0,0.986846487
745.5,0,0,0,0,0,0,0,0,0,0,0.793587,0.001488,0,0,0,0,0,0,0.987265679
746,0,0,0,0,0,0,0,0,0,0,0.834188,0.00166,0,0,0,0,0,0,0.987678568
746.5,0,0,0,0,0,0,0,0,0,0,0.875612,0.001843,0,0,0,0,0,0,0.988085144
747,0,0,0,0,0,0,0,0,0,0,0.92013,0.002118,0,0,0,0,0,0,0.98848539
747.5,0,0,0,0,0,0,0,0,0,0,0.962511,0.002475,0,0,0,0,0,0,0.988879287
748,0,0,0,0,0,0,0,0,0,0,0.988434,0.002729,0,0,0,0,0,0,0.989266813
748.5,0,0,0,0,0,0,0,0,0,0,0.996494,0.002838,0,0,0,0,0,0,0.989647942
749,0,0,0,0,0,0,0,0,0,0,0.999209,0.002983,0,0,0,0,0,0,0.990022647
749.5,0,0,0,0,0,0,0,0,0,0,0.999267,0.003238,0,0,0,0,0,0,0.990390898
750,0,0,0,0,0,0,0,0,0,0,0.990071,0.003548,0,0,0,0,0,0,0.99075266
750.5,0,0,0,0,0,0,0,0,0,0,0.966548,0.003889,0,0,0,0,0,0,0.991107899
751,0,0,0,0,0,0,0,0,0,0,0.92555,0.004272,0,0,0,0,0,0,0.991456577
751.5,0,0,0,0,0,0,0,0,0,0,0.863865,0.004683,0,0,0,0,0,0,0.991798658
752,0,0,0,0,0,0,0,0,0,0,0.779327,0.005067,0,0,0,0,0,0,0.992134101
752.5,0,0,0,0,0,0,0,0,0,0,0.672284,0.005488,0,0,0,0,0,0,0.992462865
753,0,0,0,0,0,0,0,0,0,0,0.547444,0.006174,0,0,0,0,0,0,0.992784908
753.5,0,0,0,0,0,0,0,0,0,0,0.419242,0.00716,0,0,0,0,0,0,0.993100185
754,0,0,0,0,0,0,0,0,0,0,0.303315,0.008114,0,0,0,0,0,0,0.993408648
754.5,0,0,0,0,0,0,0,0,0,0,0.206281,0.008856,0,0,0,0,0,0,0.993710251
755,0,0,0,0,0,0,0,0,0,0,0.130148,0.009521,0,0,0,0,0,0,0.994004945
755.5,0,0,0,0,0,0,0,0,0,0,0.077231,0.010524,0,0,0,0,0,0,0.994292683
756,0,0,0,0,0,0,0,0,0,0,0.044755,0.01295,0,0,0,0,0,0,0.994573418
756.5,0,0,0,0,0,0,0,0,0,0,0.025486,0.01861,0,0,0,0,0,0,0.994847102
757,0,0,0,0,0,0,0,0,0,0,0.013965,0.031352,0,0,0,0,0,0,0.995113685
757.5,0,0,0,0,0,0,0,0,0,0,0.00775,0.058577,0,0,0,0,0,0,0.995373117
758,0,0,0,0,0,0,0,0,0,0,0.004876,0.107812,0,0,0,0,0,0,0.995625349
758.5,0,0,0,0,0,0,0,0,0,0,0.00321,0.183946,0,0,0,0,0,0,0.995870331
759,0,0,0,0,0,0,0,0,0,0,0.001728,0.29138,0,0,0,0,0,0,0.996108015
759.5,0,0,0,0,0,0,0,0,0,0,0.000877,0.426712,0,0,0,0,0,0,0.996338352
760,0,0,0,0,0,0,0,0,0,0,0.000675,0.571749,0,0,0,0,0,0,0.996561298
760.5,0,0,0,0,0,0,0,0,0,0,0.000605,0.702534,0,0,0,0,0,0,0.996776811
761,0,0,0,0,0,0,0,0,0,0,0.000251,0.80349,0,0,0,0,0,0,0.996984855
761.5,0,0,0,0,0,0,0,0,0,0,0,0.868377,0,0,0,0,0,0,0.997185394
762,0,0,0,0,0,0,0,0,0,0,0,0.900858,0,0,0,0,0,0,0.997378398
762.5,0,0,0,0,0,0,0,0,0,0,0,0.917054,0,0,0,0,0,0,0.997563838
763,0,0,0,0,0,0,0,0,0,0,0,0.94283,0,0,0,0,0,0,0.997741691
763.5,0,0,0,0,0,0,0,0,0,0,0,0.979213,0,0,0,0,0,0,0.997911952
764,0,0,0,0,0,0,0,0,0,0,0,0.999333,0,0,0,0,0,0,0.998074631
764.5,0,0,0,0,0,0,0,0,0,0,0,0.993922,0,0,0,0,0,0,0.998229777
765,0,0,0,0,0,0,0,0,0,0,0,0.972933,0,0,0,0,0,0,0.998377476
765.5,0,0,0,0,0,0,0,0,0,0,0,0.945976,0,0,0,0,0,0,0.998517848
766,0,0,0,0,0,0,0,0,0,0,0,0.921786,0,0,0,0,0,0,0.99865104
766.5,0,0,0,0,0,0,0,0,0,0,0,0.904697,0,0,0,0,0,0,0.998777204
767,0,0,0,0,0,0,0,0,0,0,0,0.896151,0,0,0,0,0,0,0.998896494
767.5,0,0,0,0,0,0,0,0,0,0,0,0.889211,0,0,0,0,0,0,0.999009047
768,0,0,0,0,0,0,0,0,0,0,0,0.869181,0,0,0,0,0,0,0.999114989
768.5,0,0,0,0,0,0,0,0,0,0,0,0.823545,0,0,0,0,0,0,0.999214432
769,0,0,0,0,0,0,0,0,0,0,0,0.744364,0,0,0,0,0,0,0.99930748
769.5,0,0,0,0,0,0,0,0,0,0,0,0.634208,0,0,0,0,0,0,0.999394234
770,0,0,0,0,0,0,0,0,0,0,0,0.504836,0,0,0,0,0,0,0.999474791
770.5,0,0,0,0,0,0,0,0,0,0,0,0.365271,0,0,0,0,0,0,0.999549248
771,0,0,0,0,0,0,0,0,0,0,0,0.229856,0,0,0,0,0,0,0.999617697
771.5,0,0,0,0,0,0,0,0,0,0,0,0.118792,0,0,0,0,0,0,0.99968023
772,0,0,0,0,0,0,0,0,0,0,0,0.047322,0,0,0,0,0,0,0.999736934
772.5,0,0,0,0,0,0,0,0,0,0,0,0.014961,0,0,0,0,0,0,0.999787896
773,0,0,0,0,0,0,0,0,0,0,0,0.004207,0,0,0,0,0,0,0.999833197
773.5,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0.999872916
774,0,0,0,0,0,0,0,0,0,0,0,0.000891,0,0,0,0,0,0,0.999907122
774.5,0,0,0,0,0,0,0,0,0,0,0,0.000876,0,0,0,0,0,0,0.999935885
775,0,0,0,0,0,0,0,0,0,0,0,0.000771,0,0,0,0,0,0,0.999959266
775.5,0,0,0,0,0,0,0,0,0,0,0,0.000259,0,0,0,0,0,0,0.999977321
776,0,0,0,0,0,0,0,0,0,0,0,1.30E-05,0,0,0,0,0,0,0.999990102
776.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999765
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999997178
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999989206
778.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999976097
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999957858
779.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999934488
780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999905979
780.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999872315
781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999833475
781.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999789433
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999740161
782.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999685627
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999625799
783.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999560639
784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999490109
784.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999414169
785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999332777
785.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999245886
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99915345
786.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999055409
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998951697
787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99884224
788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998726955
788.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998605751
789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998478529
789.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998345182
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998205599
790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998059675
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997907312
791.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997748424
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997582934
792.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997410766
793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997231848
793.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997046099
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996853438
794.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996653772
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996447004
795.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996233025
796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996011723
796.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995782978
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995546666
797.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995302667
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995050865
798.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994791155
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994523439
799.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994247635
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993963668
800.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993671472
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993370988
801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993062163
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992744952
802.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992419314
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992085209
803.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991742601
804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991391454
804.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991031731
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990663395
805.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990286409
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989900734
806.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98950633
807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989103156
807.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988691169
808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988270325
808.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987840582
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987401899
809.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986954233
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986497543
810.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98603179
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985556935
811.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985072936
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984579754
812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984077345
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983565664
813.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983044661
814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982514285
814.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981974472
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981425157
815.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980866264
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980297711
816.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979719402
817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979131235
817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97853309
818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977924837
818.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977306325
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976677395
819.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976037862
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975387534
820.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974726195
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974053614
821.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973369541
822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972673709
822.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971965841
823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971245656
823.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970512887
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969767282
824.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969008641
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968236791
825.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967451624
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966653061
826.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96584106
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965015593
827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964176644
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9633242
828.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962458266
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961578857
829.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960686026
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959779852
830.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958860457
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957927987
831.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956982601
832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956024466
832.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955053739
833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954070572
833.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953075093
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952067418
834.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951047629
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950015798
835.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948971997
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947916306
836.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946848852
837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945769786
837.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944679313
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943577658
838.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942465071
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941341806
839.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940208126
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939064292
840.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937910538
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93674708
841.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935574094
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934391746
842.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933200211
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931999686
843.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930790443
844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929572788
844.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928347054
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927113585
845.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925872726
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924624821
846.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923370209
847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922109225
847.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920842188
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919569411
848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918291192
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917007822
849.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915719579
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914426734
850.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913129538
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911828235
851.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910523047
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90921419
852.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907901861
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906586245
853.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905267511
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903945814
854.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902621291
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901294067
855.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899964247
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898631927
856.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897297184
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895960082
857.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894620665
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893278969
858.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891935006
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890588781
859.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889240279
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887889476
860.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886536338
861,0,0,0,0,0,0,0,0,0,0,0,0,0.000927,0,0,0,0,0,0.885180821
